cID,dID
108608,1338
108609,1338
108610,1338
108611,1338
108612,1338
108613,1338
108614,1338
108615,1338
108616,1338
108617,1338
108618,1338
108619,1338
108620,1338
108621,1338
108622,1338
108623,1338
108624,1338
108625,1338
108626,1338
108627,1338
108628,1338
108629,1338
108630,1338
108631,1338
108632,1338
108633,1338
108634,1338
108635,1338
108636,1338
108637,1338
108638,1338
108639,1338
108640,1338
108641,1338
108642,1338
108643,1338
108644,1338
108645,1338
108646,1338
108647,1338
108648,1338
108649,1338
108650,1338
108651,1338
108652,1338
108653,1338
108654,1338
108655,1338
108656,1338
108657,1338
108658,1338
108659,1338
108660,1338
108661,1338
108662,1338
108663,1338
108664,1338
108665,1338
108666,1338
108667,1339
108668,1339
108669,1339
108670,1339
108671,1339
108672,1339
108673,1339
108674,1339
108675,1339
108676,1339
108677,1339
108678,1339
108679,1339
108680,1339
108681,1339
108682,1339
108683,1339
108684,1339
108685,1339
108686,1339
108687,1339
108688,1339
108689,1339
108690,1339
108691,1339
108692,1339
108693,1339
108694,1339
108695,1339
108696,1339
108697,1339
108698,1339
108699,1339
108700,1339
108701,1339
108702,1339
108703,1339
108704,1339
108705,1339
108706,1339
108707,1339
108708,1339
108709,1339
108710,1339
108711,1339
108712,1339
108713,1339
108714,1339
108715,1339
108716,1339
108717,1339
108718,1339
108719,1339
108720,1339
108721,1339
108722,1339
108723,1339
108724,1339
108725,1339
108726,1339
108727,1339
108728,1339
108729,1339
108730,1339
108731,1339
108732,1339
108733,1339
108734,1339
108735,1339
108736,1339
108737,1339
108738,1339
108739,1339
108740,1339
108741,1339
108742,1339
108743,1339
108744,1340
108745,1340
108746,1340
108747,1340
108748,1340
108749,1340
108750,1340
108751,1340
108752,1340
108753,1340
108754,1340
108755,1340
108756,1340
108757,1340
108758,1340
108759,1340
108760,1340
108761,1340
108762,1340
108763,1340
108764,1340
108765,1340
108766,1340
108767,1340
108768,1340
108769,1340
108770,1340
108771,1340
108772,1340
108773,1340
108774,1340
108775,1340
108776,1340
108777,1340
108778,1340
108779,1340
108780,1340
108781,1340
108782,1340
108783,1340
108784,1340
108785,1340
108786,1340
108787,1340
108788,1340
108789,1340
108790,1340
108791,1340
108792,1340
108793,1340
108794,1340
108795,1340
108796,1340
108797,1340
108798,1340
108799,1340
108800,1340
108801,1340
108802,1340
108803,1340
108804,1340
108805,1340
108806,1340
108807,1340
108808,1340
108809,1340
108810,1340
108811,1340
108812,1340
108813,1340
108814,1340
108815,1340
108816,1340
108817,1340
108818,1340
108819,1340
108820,1340
108821,1340
108822,1340
108823,1340
108824,1340
108825,1340
108826,1340
108827,1341
108828,1341
108829,1341
108830,1341
108831,1341
108832,1341
108833,1341
108834,1341
108835,1341
108836,1341
108837,1341
108838,1341
108839,1341
108840,1341
108841,1341
108842,1341
108843,1341
108844,1341
108845,1341
108846,1341
108847,1341
108848,1341
108849,1341
108850,1341
108851,1341
108852,1341
108853,1341
108854,1341
108855,1341
108856,1341
108857,1341
108858,1341
108859,1341
108860,1341
108861,1341
108862,1341
108863,1341
108864,1341
108865,1341
108866,1341
108867,1341
108868,1341
108869,1341
108870,1341
108871,1341
108872,1341
108873,1341
108874,1341
108875,1341
108876,1341
108877,1341
108878,1341
108879,1341
108880,1341
108881,1341
108882,1341
108883,1341
108884,1341
108885,1341
108886,1341
108887,1341
108888,1341
108889,1341
108890,1341
108891,1341
108892,1341
108893,1341
108894,1342
108895,1342
108896,1342
108897,1342
108898,1342
108899,1342
108900,1342
108901,1342
108902,1342
108903,1342
108904,1342
108905,1342
108906,1342
108907,1342
108908,1342
108909,1342
108910,1342
108911,1342
108912,1342
108913,1342
108914,1342
108915,1342
108916,1342
108917,1342
108918,1342
108919,1342
108920,1342
108921,1342
108922,1342
108923,1342
108924,1342
108925,1342
108926,1342
108927,1342
108928,1342
108929,1342
108930,1342
108931,1342
108932,1342
108933,1342
108934,1342
108935,1342
108936,1342
108937,1342
108938,1342
108939,1342
108940,1342
108941,1342
108942,1342
108943,1342
108944,1342
108945,1342
108946,1342
108947,1342
108948,1342
108949,1342
108950,1342
108951,1342
108952,1342
108953,1342
108954,1342
108955,1342
108956,1342
108957,1342
108958,1342
108959,1342
108960,1342
108961,1342
108962,1342
108963,1342
108964,1342
108965,1342
108966,1342
108967,1342
108968,1342
108969,1342
108970,1342
108971,1342
108972,1342
108973,1342
108974,1342
108975,1342
108976,1342
108977,1342
108978,1342
108979,1342
108980,1342
108981,1342
108982,1342
108983,1342
108984,1342
108985,1343
108986,1343
108987,1343
108988,1343
108989,1343
108990,1343
108991,1343
108992,1343
108993,1343
108994,1343
108995,1343
108996,1343
108997,1343
108998,1343
108999,1343
109000,1343
109001,1343
109002,1343
109003,1343
109004,1343
109005,1343
109006,1343
109007,1343
109008,1343
109009,1343
109010,1343
109011,1343
109012,1343
109013,1343
109014,1343
109015,1343
109016,1343
109017,1343
109018,1343
109019,1343
109020,1343
109021,1343
109022,1343
109023,1343
109024,1343
109025,1343
109026,1343
109027,1343
109028,1343
109029,1343
109030,1343
109031,1343
109032,1343
109033,1343
109034,1343
109035,1343
109036,1343
109037,1343
109038,1343
109039,1343
109040,1343
109041,1343
109042,1343
109043,1343
109044,1343
109045,1343
109046,1343
109047,1343
109048,1343
109049,1343
109050,1343
109051,1343
109052,1343
109053,1343
109054,1343
109055,1343
109056,1343
109057,1343
109058,1343
109059,1344
109060,1344
109061,1344
109062,1344
109063,1344
109064,1344
109065,1344
109066,1344
109067,1344
109068,1344
109069,1344
109070,1344
109071,1344
109072,1344
109073,1344
109074,1344
109075,1344
109076,1344
109077,1344
109078,1344
109079,1344
109080,1344
109081,1344
109082,1344
109083,1344
109084,1344
109085,1344
109086,1344
109087,1344
109088,1344
109089,1344
109090,1344
109091,1344
109092,1344
109093,1344
109094,1344
109095,1344
109096,1344
109097,1344
109098,1344
109099,1344
109100,1344
109101,1344
109102,1344
109103,1344
109104,1344
109105,1344
109106,1344
109107,1344
109108,1344
109109,1344
109110,1344
109111,1344
109112,1344
109113,1344
109114,1344
109115,1344
109116,1344
109117,1344
109118,1344
109119,1344
109120,1344
109121,1344
109122,1344
109123,1344
109124,1344
109125,1344
109126,1344
109127,1344
109128,1344
109129,1344
109130,1344
109131,1344
109132,1344
109133,1344
109134,1344
109135,1344
109136,1344
109137,1344
109138,1344
109139,1344
109140,1344
109141,1344
109142,1344
109143,1344
109144,1344
109145,1344
109146,1344
109147,1344
109148,1344
109149,1344
109150,1344
109151,1344
109152,1344
109153,1345
109154,1345
109155,1345
109156,1345
109157,1345
109158,1345
109159,1345
109160,1345
109161,1345
109162,1345
109163,1345
109164,1345
109165,1345
109166,1345
109167,1345
109168,1345
109169,1345
109170,1345
109171,1345
109172,1345
109173,1345
109174,1345
109175,1345
109176,1345
109177,1345
109178,1345
109179,1345
109180,1345
109181,1345
109182,1345
109183,1345
109184,1345
109185,1345
109186,1345
109187,1345
109188,1345
109189,1345
109190,1345
109191,1345
109192,1345
109193,1345
109194,1345
109195,1345
109196,1345
109197,1345
109198,1345
109199,1345
109200,1345
109201,1345
109202,1345
109203,1345
109204,1345
109205,1345
109206,1345
109207,1345
109208,1345
109209,1345
109210,1345
109211,1345
109212,1345
109213,1345
109214,1345
109215,1345
109216,1345
109217,1345
109218,1345
109219,1345
109220,1345
109221,1345
109222,1345
109223,1345
109224,1345
109225,1346
109226,1346
109227,1346
109228,1346
109229,1346
109230,1346
109231,1346
109232,1346
109233,1346
109234,1346
109235,1346
109236,1346
109237,1346
109238,1346
109239,1346
109240,1346
109241,1346
109242,1346
109243,1346
109244,1346
109245,1346
109246,1346
109247,1346
109248,1346
109249,1346
109250,1346
109251,1346
109252,1346
109253,1346
109254,1346
109255,1346
109256,1346
109257,1346
109258,1346
109259,1346
109260,1346
109261,1346
109262,1346
109263,1346
109264,1346
109265,1346
109266,1346
109267,1346
109268,1346
109269,1346
109270,1346
109271,1346
109272,1346
109273,1346
109274,1346
109275,1346
109276,1346
109277,1346
109278,1346
109279,1346
109280,1346
109281,1346
109282,1346
109283,1346
109284,1346
109285,1346
109286,1346
109287,1346
109288,1346
109289,1346
109290,1346
109291,1346
109292,1346
109293,1346
109294,1346
109295,1346
109296,1346
109297,1346
109298,1346
109299,1346
109300,1346
109301,1346
109302,1346
109303,1347
109304,1347
109305,1347
109306,1347
109307,1347
109308,1347
109309,1347
109310,1347
109311,1347
109312,1347
109313,1347
109314,1347
109315,1347
109316,1347
109317,1347
109318,1347
109319,1347
109320,1347
109321,1347
109322,1347
109323,1347
109324,1347
109325,1347
109326,1347
109327,1347
109328,1347
109329,1347
109330,1347
109331,1347
109332,1347
109333,1347
109334,1347
109335,1347
109336,1347
109337,1347
109338,1347
109339,1347
109340,1347
109341,1347
109342,1347
109343,1347
109344,1347
109345,1347
109346,1347
109347,1347
109348,1347
109349,1347
109350,1347
109351,1347
109352,1347
109353,1347
109354,1347
109355,1347
109356,1347
109357,1347
109358,1347
109359,1347
109360,1347
109361,1347
109362,1347
109363,1347
109364,1347
109365,1347
109366,1347
109367,1347
109368,1347
109369,1347
109370,1347
109371,1347
109372,1347
109373,1347
109374,1347
109375,1348
109376,1348
109377,1348
109378,1348
109379,1348
109380,1348
109381,1348
109382,1348
109383,1348
109384,1348
109385,1348
109386,1348
109387,1348
109388,1348
109389,1348
109390,1348
109391,1348
109392,1348
109393,1348
109394,1348
109395,1348
109396,1348
109397,1348
109398,1348
109399,1348
109400,1348
109401,1348
109402,1348
109403,1348
109404,1348
109405,1348
109406,1348
109407,1348
109408,1348
109409,1348
109410,1348
109411,1348
109412,1348
109413,1348
109414,1348
109415,1348
109416,1348
109417,1348
109418,1348
109419,1348
109420,1348
109421,1348
109422,1348
109423,1348
109424,1348
109425,1348
109426,1348
109427,1348
109428,1348
109429,1348
109430,1348
109431,1348
109432,1348
109433,1348
109434,1348
109435,1348
109436,1348
109437,1348
109438,1348
109439,1348
109440,1348
109441,1348
109442,1348
109443,1348
109444,1348
109445,1348
109446,1349
109447,1349
109448,1349
109449,1349
109450,1349
109451,1349
109452,1349
109453,1349
109454,1349
109455,1349
109456,1349
109457,1349
109458,1349
109459,1349
109460,1349
109461,1349
109462,1349
109463,1349
109464,1349
109465,1349
109466,1349
109467,1349
109468,1349
109469,1349
109470,1349
109471,1349
109472,1349
109473,1349
109474,1349
109475,1349
109476,1349
109477,1349
109478,1349
109479,1349
109480,1349
109481,1349
109482,1349
109483,1349
109484,1349
109485,1349
109486,1349
109487,1349
109488,1349
109489,1349
109490,1349
109491,1349
109492,1349
109493,1349
109494,1349
109495,1349
109496,1349
109497,1349
109498,1349
109499,1349
109500,1349
109501,1349
109502,1349
109503,1349
109504,1349
109505,1349
109506,1349
109507,1349
109508,1349
109509,1349
109510,1349
109511,1349
109512,1349
109513,1349
109514,1349
109515,1349
109516,1349
109517,1349
109518,1349
109519,1349
109520,1349
109521,1349
109522,1349
109523,1349
109524,1349
109525,1350
109526,1350
109527,1350
109528,1350
109529,1350
109530,1350
109531,1350
109532,1350
109533,1350
109534,1350
109535,1350
109536,1350
109537,1350
109538,1350
109539,1350
109540,1350
109541,1350
109542,1350
109543,1350
109544,1350
109545,1350
109546,1350
109547,1350
109548,1350
109549,1350
109550,1350
109551,1350
109552,1350
109553,1350
109554,1350
109555,1350
109556,1350
109557,1350
109558,1350
109559,1350
109560,1350
109561,1350
109562,1350
109563,1350
109564,1350
109565,1350
109566,1350
109567,1350
109568,1350
109569,1350
109570,1350
109571,1350
109572,1350
109573,1350
109574,1350
109575,1350
109576,1350
109577,1350
109578,1350
109579,1350
109580,1350
109581,1350
109582,1350
109583,1350
109584,1350
109585,1350
109586,1350
109587,1350
109588,1350
109589,1350
109590,1350
109591,1350
109592,1350
109593,1351
109594,1351
109595,1351
109596,1351
109597,1351
109598,1351
109599,1351
109600,1351
109601,1351
109602,1351
109603,1351
109604,1351
109605,1351
109606,1351
109607,1351
109608,1351
109609,1351
109610,1351
109611,1351
109612,1351
109613,1351
109614,1351
109615,1351
109616,1351
109617,1351
109618,1351
109619,1351
109620,1351
109621,1351
109622,1351
109623,1351
109624,1351
109625,1351
109626,1351
109627,1351
109628,1351
109629,1351
109630,1351
109631,1351
109632,1351
109633,1351
109634,1351
109635,1351
109636,1351
109637,1351
109638,1351
109639,1351
109640,1351
109641,1351
109642,1351
109643,1351
109644,1351
109645,1351
109646,1351
109647,1351
109648,1351
109649,1351
109650,1351
109651,1351
109652,1351
109653,1351
109654,1351
109655,1351
109656,1351
109657,1351
109658,1351
109659,1351
109660,1351
109661,1351
109662,1351
109663,1351
109664,1351
109665,1351
109666,1351
109667,1351
109668,1351
109669,1352
109670,1352
109671,1352
109672,1352
109673,1352
109674,1352
109675,1352
109676,1352
109677,1352
109678,1352
109679,1352
109680,1352
109681,1352
109682,1352
109683,1352
109684,1352
109685,1352
109686,1352
109687,1352
109688,1352
109689,1352
109690,1352
109691,1352
109692,1352
109693,1352
109694,1352
109695,1352
109696,1352
109697,1352
109698,1352
109699,1352
109700,1352
109701,1352
109702,1352
109703,1352
109704,1352
109705,1352
109706,1352
109707,1352
109708,1352
109709,1352
109710,1352
109711,1352
109712,1352
109713,1352
109714,1352
109715,1352
109716,1352
109717,1352
109718,1352
109719,1352
109720,1352
109721,1352
109722,1352
109723,1352
109724,1352
109725,1352
109726,1352
109727,1353
109728,1353
109729,1353
109730,1353
109731,1353
109732,1353
109733,1353
109734,1353
109735,1353
109736,1353
109737,1353
109738,1353
109739,1353
109740,1353
109741,1353
109742,1353
109743,1353
109744,1353
109745,1353
109746,1353
109747,1353
109748,1353
109749,1353
109750,1353
109751,1353
109752,1353
109753,1353
109754,1353
109755,1353
109756,1353
109757,1353
109758,1353
109759,1353
109760,1353
109761,1353
109762,1353
109763,1353
109764,1353
109765,1353
109766,1353
109767,1353
109768,1353
109769,1353
109770,1353
109771,1353
109772,1353
109773,1353
109774,1353
109775,1353
109776,1353
109777,1353
109778,1353
109779,1353
109780,1353
109781,1353
109782,1353
109783,1353
109784,1353
109785,1353
109786,1353
109787,1353
109788,1353
109789,1353
109790,1353
109791,1353
109792,1353
109793,1353
109794,1353
109795,1353
109796,1353
109797,1353
109798,1353
109799,1353
109800,1353
109801,1353
109802,1353
109803,1353
109804,1353
109805,1354
109806,1354
109807,1354
109808,1354
109809,1354
109810,1354
109811,1354
109812,1354
109813,1354
109814,1354
109815,1354
109816,1354
109817,1354
109818,1354
109819,1354
109820,1354
109821,1354
109822,1354
109823,1354
109824,1354
109825,1354
109826,1354
109827,1354
109828,1354
109829,1354
109830,1354
109831,1354
109832,1354
109833,1354
109834,1354
109835,1354
109836,1354
109837,1354
109838,1354
109839,1354
109840,1354
109841,1354
109842,1354
109843,1354
109844,1354
109845,1354
109846,1354
109847,1354
109848,1354
109849,1354
109850,1354
109851,1354
109852,1354
109853,1354
109854,1354
109855,1354
109856,1354
109857,1354
109858,1354
109859,1354
109860,1354
109861,1354
109862,1354
109863,1354
109864,1354
109865,1354
109866,1354
109867,1354
109868,1354
109869,1354
109870,1354
109871,1354
109872,1354
109873,1354
109874,1354
109875,1354
109876,1354
109877,1354
109878,1354
109879,1355
109880,1355
109881,1355
109882,1355
109883,1355
109884,1355
109885,1355
109886,1355
109887,1355
109888,1355
109889,1355
109890,1355
109891,1355
109892,1355
109893,1355
109894,1355
109895,1355
109896,1355
109897,1355
109898,1355
109899,1355
109900,1355
109901,1355
109902,1355
109903,1355
109904,1355
109905,1355
109906,1355
109907,1355
109908,1355
109909,1355
109910,1355
109911,1355
109912,1355
109913,1355
109914,1355
109915,1355
109916,1355
109917,1355
109918,1355
109919,1355
109920,1355
109921,1355
109922,1355
109923,1355
109924,1355
109925,1355
109926,1355
109927,1355
109928,1355
109929,1355
109930,1355
109931,1355
109932,1355
109933,1355
109934,1356
109935,1356
109936,1356
109937,1356
109938,1356
109939,1356
109940,1356
109941,1356
109942,1356
109943,1356
109944,1356
109945,1356
109946,1356
109947,1356
109948,1356
109949,1356
109950,1356
109951,1356
109952,1356
109953,1356
109954,1356
109955,1356
109956,1356
109957,1356
109958,1356
109959,1356
109960,1356
109961,1356
109962,1356
109963,1356
109964,1356
109965,1356
109966,1356
109967,1356
109968,1356
109969,1356
109970,1356
109971,1356
109972,1356
109973,1356
109974,1356
109975,1356
109976,1356
109977,1356
109978,1356
109979,1356
109980,1356
109981,1356
109982,1356
109983,1356
109984,1356
109985,1356
109986,1356
109987,1356
109988,1356
109989,1356
109990,1356
109991,1356
109992,1356
109993,1356
109994,1356
109995,1356
109996,1356
109997,1356
109998,1356
109999,1356
110000,1356
110001,1356
110002,1356
110003,1356
110004,1356
110005,1356
110006,1356
110007,1356
110008,1357
110009,1357
110010,1357
110011,1357
110012,1357
110013,1357
110014,1357
110015,1357
110016,1357
110017,1357
110018,1357
110019,1357
110020,1357
110021,1357
110022,1357
110023,1357
110024,1357
110025,1357
110026,1357
110027,1357
110028,1357
110029,1357
110030,1357
110031,1357
110032,1357
110033,1357
110034,1357
110035,1357
110036,1357
110037,1357
110038,1357
110039,1357
110040,1357
110041,1357
110042,1357
110043,1357
110044,1357
110045,1357
110046,1357
110047,1357
110048,1357
110049,1357
110050,1357
110051,1357
110052,1357
110053,1357
110054,1357
110055,1357
110056,1357
110057,1357
110058,1357
110059,1357
110060,1357
110061,1357
110062,1357
110063,1357
110064,1357
110065,1357
110066,1357
110067,1357
110068,1357
110069,1357
110070,1357
110071,1357
110072,1357
110073,1357
110074,1357
110075,1358
110076,1358
110077,1358
110078,1358
110079,1358
110080,1358
110081,1358
110082,1358
110083,1358
110084,1358
110085,1358
110086,1358
110087,1358
110088,1358
110089,1358
110090,1358
110091,1358
110092,1358
110093,1358
110094,1358
110095,1358
110096,1358
110097,1358
110098,1358
110099,1358
110100,1358
110101,1358
110102,1358
110103,1358
110104,1358
110105,1358
110106,1358
110107,1358
110108,1358
110109,1358
110110,1358
110111,1358
110112,1358
110113,1358
110114,1358
110115,1358
110116,1358
110117,1358
110118,1358
110119,1358
110120,1358
110121,1358
110122,1358
110123,1358
110124,1358
110125,1358
110126,1358
110127,1358
110128,1358
110129,1358
110130,1358
110131,1358
110132,1358
110133,1358
110134,1358
110135,1358
110136,1358
110137,1358
110138,1358
110139,1358
110140,1358
110141,1358
110142,1358
110143,1358
110144,1358
110145,1358
110146,1358
110147,1359
110148,1359
110149,1359
110150,1359
110151,1359
110152,1359
110153,1359
110154,1359
110155,1359
110156,1359
110157,1359
110158,1359
110159,1359
110160,1359
110161,1359
110162,1359
110163,1359
110164,1359
110165,1359
110166,1359
110167,1359
110168,1359
110169,1359
110170,1359
110171,1359
110172,1359
110173,1359
110174,1359
110175,1359
110176,1359
110177,1359
110178,1359
110179,1359
110180,1359
110181,1359
110182,1359
110183,1359
110184,1359
110185,1359
110186,1359
110187,1359
110188,1359
110189,1359
110190,1359
110191,1359
110192,1359
110193,1359
110194,1359
110195,1359
110196,1359
110197,1359
110198,1359
110199,1359
110200,1359
110201,1359
110202,1359
110203,1359
110204,1359
110205,1359
110206,1359
110207,1359
110208,1359
110209,1359
110210,1359
110211,1359
110212,1359
110213,1359
110214,1359
110215,1359
110216,1360
110217,1360
110218,1360
110219,1360
110220,1360
110221,1360
110222,1360
110223,1360
110224,1360
110225,1360
110226,1360
110227,1360
110228,1360
110229,1360
110230,1360
110231,1360
110232,1360
110233,1360
110234,1360
110235,1360
110236,1360
110237,1360
110238,1360
110239,1360
110240,1360
110241,1360
110242,1360
110243,1360
110244,1360
110245,1360
110246,1360
110247,1360
110248,1360
110249,1360
110250,1360
110251,1360
110252,1360
110253,1360
110254,1360
110255,1360
110256,1360
110257,1360
110258,1360
110259,1360
110260,1360
110261,1360
110262,1360
110263,1360
110264,1360
110265,1360
110266,1360
110267,1360
110268,1360
110269,1360
110270,1360
110271,1360
110272,1360
110273,1360
110274,1360
110275,1361
110276,1361
110277,1361
110278,1361
110279,1361
110280,1361
110281,1361
110282,1361
110283,1361
110284,1361
110285,1361
110286,1361
110287,1361
110288,1361
110289,1361
110290,1361
110291,1361
110292,1361
110293,1361
110294,1361
110295,1361
110296,1361
110297,1361
110298,1361
110299,1361
110300,1361
110301,1361
110302,1361
110303,1361
110304,1361
110305,1361
110306,1361
110307,1361
110308,1361
110309,1361
110310,1361
110311,1361
110312,1361
110313,1361
110314,1361
110315,1361
110316,1361
110317,1361
110318,1361
110319,1361
110320,1361
110321,1361
110322,1361
110323,1361
110324,1361
110325,1361
110326,1361
110327,1361
110328,1361
110329,1361
110330,1361
110331,1361
110332,1361
110333,1361
110334,1361
110335,1361
110336,1361
110337,1361
110338,1361
110339,1361
110340,1361
110341,1361
110342,1362
110343,1362
110344,1362
110345,1362
110346,1362
110347,1362
110348,1362
110349,1362
110350,1362
110351,1362
110352,1362
110353,1362
110354,1362
110355,1362
110356,1362
110357,1362
110358,1362
110359,1362
110360,1362
110361,1362
110362,1362
110363,1362
110364,1362
110365,1362
110366,1362
110367,1362
110368,1362
110369,1362
110370,1362
110371,1362
110372,1362
110373,1362
110374,1362
110375,1362
110376,1362
110377,1362
110378,1362
110379,1362
110380,1362
110381,1362
110382,1362
110383,1362
110384,1362
110385,1362
110386,1362
110387,1362
110388,1362
110389,1362
110390,1362
110391,1362
110392,1362
110393,1362
110394,1362
110395,1362
110396,1362
110397,1362
110398,1362
110399,1362
110400,1362
110401,1362
110402,1362
110403,1362
110404,1362
110405,1362
110406,1362
110407,1362
110408,1362
110409,1362
110410,1362
110411,1362
110412,1362
110413,1362
110414,1363
110415,1363
110416,1363
110417,1363
110418,1363
110419,1363
110420,1363
110421,1363
110422,1363
110423,1363
110424,1363
110425,1363
110426,1363
110427,1363
110428,1363
110429,1363
110430,1363
110431,1363
110432,1363
110433,1363
110434,1363
110435,1363
110436,1363
110437,1363
110438,1363
110439,1363
110440,1363
110441,1363
110442,1363
110443,1363
110444,1363
110445,1363
110446,1363
110447,1363
110448,1363
110449,1363
110450,1363
110451,1363
110452,1363
110453,1363
110454,1363
110455,1363
110456,1363
110457,1363
110458,1363
110459,1363
110460,1363
110461,1363
110462,1363
110463,1363
110464,1363
110465,1363
110466,1363
110467,1363
110468,1363
110469,1363
110470,1363
110471,1363
110472,1363
110473,1363
110474,1364
110475,1364
110476,1364
110477,1364
110478,1364
110479,1364
110480,1364
110481,1364
110482,1364
110483,1364
110484,1364
110485,1364
110486,1364
110487,1364
110488,1364
110489,1364
110490,1364
110491,1364
110492,1364
110493,1364
110494,1364
110495,1364
110496,1364
110497,1364
110498,1364
110499,1364
110500,1364
110501,1364
110502,1364
110503,1364
110504,1364
110505,1364
110506,1364
110507,1364
110508,1364
110509,1364
110510,1364
110511,1364
110512,1364
110513,1364
110514,1364
110515,1364
110516,1364
110517,1364
110518,1364
110519,1364
110520,1364
110521,1364
110522,1364
110523,1364
110524,1364
110525,1364
110526,1364
110527,1364
110528,1364
110529,1364
110530,1364
110531,1364
110532,1364
110533,1364
110534,1364
110535,1364
110536,1364
110537,1364
110538,1364
110539,1364
110540,1364
110541,1364
110542,1364
110543,1364
110544,1364
110545,1364
110546,1364
110547,1364
110548,1364
110549,1364
110550,1364
110551,1364
110552,1364
110553,1364
110554,1364
110555,1364
110556,1364
110557,1364
110558,1364
110559,1364
110560,1364
110561,1364
110562,1364
110563,1364
110564,1364
110565,1364
110566,1364
110567,1364
110568,1364
110569,1364
110570,1364
110571,1364
110572,1365
110573,1365
110574,1365
110575,1365
110576,1365
110577,1365
110578,1365
110579,1365
110580,1365
110581,1365
110582,1365
110583,1365
110584,1365
110585,1365
110586,1365
110587,1365
110588,1365
110589,1365
110590,1365
110591,1365
110592,1365
110593,1365
110594,1365
110595,1365
110596,1365
110597,1365
110598,1365
110599,1365
110600,1365
110601,1365
110602,1365
110603,1365
110604,1365
110605,1365
110606,1365
110607,1365
110608,1365
110609,1365
110610,1365
110611,1365
110612,1365
110613,1365
110614,1365
110615,1365
110616,1365
110617,1365
110618,1365
110619,1365
110620,1365
110621,1365
110622,1365
110623,1365
110624,1365
110625,1365
110626,1365
110627,1365
110628,1365
110629,1365
110630,1365
110631,1365
110632,1365
110633,1365
110634,1365
110635,1365
110636,1365
110637,1365
110638,1365
110639,1365
110640,1365
110641,1365
110642,1366
110643,1366
110644,1366
110645,1366
110646,1366
110647,1366
110648,1366
110649,1366
110650,1366
110651,1366
110652,1366
110653,1366
110654,1366
110655,1366
110656,1366
110657,1366
110658,1366
110659,1366
110660,1366
110661,1366
110662,1366
110663,1366
110664,1366
110665,1366
110666,1366
110667,1366
110668,1366
110669,1366
110670,1366
110671,1366
110672,1366
110673,1366
110674,1366
110675,1366
110676,1366
110677,1366
110678,1366
110679,1366
110680,1366
110681,1366
110682,1366
110683,1366
110684,1366
110685,1366
110686,1366
110687,1366
110688,1366
110689,1366
110690,1366
110691,1366
110692,1366
110693,1366
110694,1366
110695,1366
110696,1366
110697,1366
110698,1366
110699,1366
110700,1366
110701,1366
110702,1366
110703,1366
110704,1367
110705,1367
110706,1367
110707,1367
110708,1367
110709,1367
110710,1367
110711,1367
110712,1367
110713,1367
110714,1367
110715,1367
110716,1367
110717,1367
110718,1367
110719,1367
110720,1367
110721,1367
110722,1367
110723,1367
110724,1367
110725,1367
110726,1367
110727,1367
110728,1367
110729,1367
110730,1367
110731,1367
110732,1367
110733,1367
110734,1367
110735,1367
110736,1367
110737,1367
110738,1367
110739,1367
110740,1367
110741,1367
110742,1367
110743,1367
110744,1367
110745,1367
110746,1367
110747,1367
110748,1367
110749,1367
110750,1367
110751,1367
110752,1367
110753,1367
110754,1367
110755,1367
110756,1367
110757,1367
110758,1367
110759,1367
110760,1367
110761,1367
110762,1367
110763,1367
110764,1367
110765,1367
110766,1367
110767,1367
110768,1367
110769,1367
110770,1367
110771,1367
110772,1367
110773,1367
110774,1367
110775,1367
110776,1367
110777,1367
110778,1367
110779,1367
110780,1367
110781,1367
110782,1367
110783,1367
110784,1367
110785,1368
110786,1368
110787,1368
110788,1368
110789,1368
110790,1368
110791,1368
110792,1368
110793,1368
110794,1368
110795,1368
110796,1368
110797,1368
110798,1368
110799,1368
110800,1368
110801,1368
110802,1368
110803,1368
110804,1368
110805,1368
110806,1368
110807,1368
110808,1368
110809,1368
110810,1368
110811,1368
110812,1368
110813,1368
110814,1368
110815,1368
110816,1368
110817,1368
110818,1368
110819,1368
110820,1368
110821,1368
110822,1368
110823,1368
110824,1368
110825,1368
110826,1368
110827,1368
110828,1368
110829,1368
110830,1368
110831,1368
110832,1368
110833,1368
110834,1368
110835,1368
110836,1368
110837,1368
110838,1368
110839,1368
110840,1368
110841,1368
110842,1368
110843,1368
110844,1368
110845,1368
110846,1368
110847,1368
110848,1368
110849,1368
110850,1368
110851,1368
110852,1368
110853,1368
110854,1369
110855,1369
110856,1369
110857,1369
110858,1369
110859,1369
110860,1369
110861,1369
110862,1369
110863,1369
110864,1369
110865,1369
110866,1369
110867,1369
110868,1369
110869,1369
110870,1369
110871,1369
110872,1369
110873,1369
110874,1369
110875,1369
110876,1369
110877,1369
110878,1369
110879,1369
110880,1369
110881,1369
110882,1369
110883,1369
110884,1369
110885,1369
110886,1369
110887,1369
110888,1369
110889,1369
110890,1369
110891,1369
110892,1369
110893,1369
110894,1369
110895,1369
110896,1369
110897,1369
110898,1369
110899,1369
110900,1369
110901,1369
110902,1369
110903,1369
110904,1369
110905,1369
110906,1369
110907,1369
110908,1369
110909,1369
110910,1369
110911,1369
110912,1369
110913,1369
110914,1369
110915,1369
110916,1369
110917,1369
110918,1369
110919,1369
110920,1370
110921,1370
110922,1370
110923,1370
110924,1370
110925,1370
110926,1370
110927,1370
110928,1370
110929,1370
110930,1370
110931,1370
110932,1370
110933,1370
110934,1370
110935,1370
110936,1370
110937,1370
110938,1370
110939,1370
